1 486
2 486
3 480
4 480
5 480
6 480
7 480
8 480
9 480
10 480
11 480
12 480
13 480
14 480
15 480
16 480
17 480
18 480
19 480
20 480
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 486
43 486
44 485
45 481
46 480
47 480
48 480
49 480
50 480
51 480
52 480
53 480
54 480
55 480
56 480
57 480
58 480
59 480
60 480
61 480
62 480
63 480
64 480
1 570
2 570
3 568
4 566
5 564
6 558
7 557
8 557
9 557
10 557
11 556
12 556
13 554
14 553
15 553
16 552
17 551
18 551
19 550
20 550
21 550
22 549
23 549
24 548
25 547
26 545
27 547
28 546
29 546
30 546
31 546
32 546
33 546
34 546
35 546
36 545
37 545
38 545
39 544
40 544
41 544
42 544
43 544
44 544
45 544
46 544
47 544
48 543
49 542
50 542
51 542
52 542
53 542
54 542
55 542
56 542
57 541
58 542
59 541
60 542
61 541
62 541
63 540
64 540
1 359
2 359
3 359
4 363
5 370
6 372
7 373
8 376
9 379
10 381
11 383
12 385
13 387
14 389
15 390
16 392
17 394
18 397
19 402
20 400
21 402
22 403
23 403
24 405
25 406
26 407
27 407
28 409
29 411
30 412
31 413
32 414
33 415
34 415
35 415
36 417
37 417
38 419
39 419
40 420
41 425
42 425
43 423
44 423
45 423
46 424
47 425
48 426
49 426
50 427
51 428
52 428
53 430
54 430
55 430
56 431
57 432
58 433
59 433
60 433
61 433
62 434
63 434
64 435
