1 478
2 480
3 480
4 480
5 480
6 480
7 480
8 480
9 480
10 480
11 480
12 480
13 480
14 480
15 480
16 480
17 480
18 480
19 480
20 480
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 480
43 480
44 480
45 480
46 480
47 480
48 480
49 480
50 480
51 480
52 480
53 480
54 480
55 480
56 480
57 480
58 480
59 480
60 480
61 480
62 480
63 480
64 480
1 582
2 582
3 580
4 580
5 574
6 574
7 572
8 571
9 570
10 569
11 568
12 566
13 566
14 565
15 565
16 566
17 566
18 562
19 561
20 561
21 560
22 561
23 560
24 560
25 559
26 559
27 559
28 558
29 558
30 558
31 558
32 558
33 557
34 557
35 557
36 557
37 557
38 555
39 555
40 555
41 555
42 555
43 555
44 554
45 554
46 554
47 553
48 553
49 537
50 553
51 553
52 553
53 554
54 553
55 553
56 553
57 553
58 553
59 553
60 553
61 553
62 551
63 551
64 552
1 350
2 350
3 355
4 358
5 361
6 363
7 363
8 366
9 371
10 375
11 376
12 376
13 380
14 393
15 383
16 384
17 384
18 386
19 389
20 389
21 389
22 391
23 392
24 393
25 394
26 395
27 398
28 398
29 399
30 400
31 402
32 402
33 404
34 404
35 404
36 395
37 408
38 407
39 408
40 410
41 411
42 411
43 413
44 413
45 413
46 414
47 414
48 415
49 415
50 416
51 416
52 417
53 417
54 418
55 418
56 419
57 420
58 421
59 421
60 422
61 422
62 422
63 423
64 423
