1 479
2 480
3 480
4 480
5 480
6 480
7 484
8 480
9 481
10 480
11 480
12 480
13 480
14 480
15 479
16 480
17 480
18 480
19 479
20 479
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 480
43 480
44 480
45 480
46 480
47 480
48 480
49 480
50 480
51 480
52 480
53 479
54 479
55 479
56 480
57 480
58 480
59 480
60 480
61 480
62 480
63 480
64 480
1 540
2 540
3 538
4 535
5 535
6 535
7 533
8 532
9 531
10 531
11 531
12 531
13 530
14 529
15 529
16 528
17 528
18 527
19 527
20 527
21 527
22 527
23 527
24 525
25 523
26 523
27 524
28 524
29 523
30 523
31 522
32 522
33 522
34 522
35 523
36 523
37 523
38 521
39 521
40 523
41 524
42 523
43 523
44 523
45 523
46 523
47 523
48 523
49 522
50 522
51 522
52 522
53 523
54 523
55 521
56 521
57 521
58 520
59 520
60 520
61 520
62 519
63 520
64 520
1 409
2 409
3 412
4 417
5 418
6 420
7 420
8 423
9 424
10 425
11 427
12 428
13 430
14 430
15 430
16 430
17 430
18 435
19 436
20 436
21 436
22 437
23 434
24 441
25 444
26 446
27 447
28 447
29 448
30 449
31 450
32 451
33 451
34 451
35 451
36 454
37 454
38 453
39 453
40 454
41 454
42 454
43 454
44 454
45 454
46 454
47 454
48 455
49 456
50 456
51 456
52 457
53 458
54 459
55 459
56 460
57 461
58 461
59 462
60 462
61 464
62 464
63 464
64 463
