1 479
2 483
3 479
4 479
5 479
6 478
7 480
8 480
9 480
10 480
11 480
12 480
13 479
14 479
15 479
16 479
17 479
18 479
19 479
20 480
21 479
22 481
23 480
24 480
25 480
26 479
27 480
28 480
29 481
30 481
31 480
32 480
33 479
34 479
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 479
43 479
44 480
45 480
46 480
47 480
48 480
49 480
50 480
51 480
52 479
53 480
54 479
55 479
56 479
57 479
58 480
59 479
60 479
61 479
62 480
63 480
64 480
1 505
2 505
3 504
4 504
5 500
6 504
7 504
8 504
9 504
10 503
11 504
12 503
13 503
14 503
15 503
16 504
17 504
18 504
19 505
20 503
21 503
22 503
23 503
24 503
25 503
26 503
27 503
28 503
29 503
30 503
31 502
32 503
33 503
34 503
35 503
36 504
37 504
38 503
39 503
40 503
41 504
42 503
43 504
44 503
45 503
46 503
47 504
48 504
49 504
50 504
51 504
52 504
53 504
54 503
55 503
56 505
57 505
58 505
59 504
60 504
61 504
62 504
63 504
64 503
1 465
2 465
3 466
4 466
5 466
6 467
7 470
8 471
9 471
10 471
11 472
12 473
13 474
14 474
15 474
16 475
17 476
18 475
19 476
20 477
21 477
22 473
23 473
24 477
25 478
26 478
27 478
28 477
29 477
30 478
31 478
32 478
33 480
34 480
35 478
36 478
37 478
38 479
39 478
40 479
41 478
42 479
43 478
44 479
45 478
46 479
47 479
48 479
49 479
50 479
51 479
52 479
53 479
54 479
55 477
56 477
57 477
58 479
59 479
60 479
61 479
62 479
63 479
64 479
