1 479
2 479
3 479
4 480
5 479
6 479
7 479
8 480
9 480
10 480
11 480
12 479
13 480
14 479
15 480
16 479
17 480
18 480
19 480
20 480
21 480
22 480
23 480
24 479
25 479
26 480
27 480
28 480
29 480
30 480
31 480
32 479
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 480
43 495
44 480
45 480
46 479
47 479
48 480
49 480
50 480
51 480
52 480
53 480
54 480
55 480
56 480
57 480
58 480
59 480
60 480
61 480
62 480
63 480
64 480
1 521
2 521
3 519
4 519
5 518
6 518
7 518
8 516
9 516
10 515
11 515
12 515
13 515
14 514
15 514
16 513
17 513
18 513
19 513
20 513
21 512
22 512
23 511
24 511
25 511
26 511
27 511
28 510
29 510
30 510
31 510
32 510
33 509
34 509
35 510
36 510
37 509
38 509
39 509
40 509
41 509
42 509
43 509
44 509
45 509
46 509
47 508
48 508
49 509
50 509
51 509
52 509
53 509
54 509
55 508
56 509
57 508
58 510
59 508
60 508
61 508
62 508
63 508
64 508
1 435
2 435
3 437
4 439
5 441
6 442
7 444
8 446
9 447
10 448
11 449
12 450
13 451
14 452
15 453
16 453
17 454
18 455
19 455
20 456
21 456
22 457
23 458
24 458
25 460
26 460
27 460
28 460
29 460
30 461
31 461
32 460
33 460
34 462
35 462
36 465
37 463
38 463
39 463
40 463
41 463
42 464
43 464
44 464
45 464
46 464
47 465
48 465
49 465
50 465
51 465
52 466
53 466
54 466
55 466
56 466
57 466
58 466
59 466
60 466
61 466
62 467
63 467
64 467
