1 458
2 480
3 480
4 480
5 480
6 480
7 480
8 480
9 480
10 480
11 480
12 480
13 480
14 480
15 480
16 486
17 486
18 480
19 480
20 480
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 480
43 480
44 480
45 480
46 480
47 480
48 480
49 480
50 480
51 480
52 480
53 480
54 480
55 480
56 480
57 480
58 480
59 480
60 480
61 480
62 480
63 481
64 481
1 512
2 512
3 511
4 511
5 511
6 510
7 510
8 510
9 510
10 510
11 509
12 509
13 509
14 509
15 509
16 509
17 509
18 509
19 509
20 509
21 509
22 509
23 500
24 500
25 508
26 508
27 508
28 509
29 508
30 509
31 509
32 509
33 509
34 509
35 509
36 509
37 510
38 509
39 508
40 508
41 508
42 508
43 508
44 508
45 508
46 508
47 508
48 508
49 509
50 509
51 509
52 509
53 508
54 508
55 508
56 508
57 508
58 508
59 508
60 508
61 508
62 509
63 509
64 509
1 457
2 457
3 458
4 460
5 461
6 462
7 463
8 465
9 465
10 465
11 459
12 467
13 467
14 469
15 470
16 470
17 470
18 470
19 471
20 477
21 471
22 472
23 472
24 472
25 472
26 472
27 472
28 472
29 472
30 472
31 473
32 473
33 473
34 474
35 474
36 474
37 474
38 474
39 474
40 474
41 474
42 475
43 475
44 475
45 475
46 475
47 475
48 475
49 475
50 474
51 474
52 474
53 474
54 474
55 475
56 475
57 477
58 474
59 474
60 474
61 474
62 474
63 474
64 474
