1 479
2 480
3 479
4 480
5 480
6 480
7 479
8 479
9 480
10 480
11 480
12 479
13 480
14 479
15 480
16 479
17 480
18 480
19 480
20 480
21 480
22 479
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 481
34 481
35 480
36 480
37 480
38 484
39 484
40 480
41 480
42 480
43 481
44 481
45 480
46 480
47 480
48 480
49 480
50 480
51 480
52 479
53 480
54 480
55 480
56 480
57 479
58 480
59 478
60 480
61 480
62 480
63 480
64 480
1 509
2 509
3 509
4 508
5 508
6 507
7 508
8 507
9 505
10 505
11 507
12 507
13 507
14 508
15 505
16 505
17 505
18 506
19 506
20 506
21 506
22 506
23 506
24 505
25 505
26 505
27 505
28 505
29 506
30 506
31 506
32 506
33 505
34 506
35 505
36 506
37 505
38 506
39 506
40 506
41 506
42 505
43 506
44 505
45 506
46 505
47 506
48 506
49 506
50 506
51 506
52 506
53 506
54 506
55 506
56 506
57 506
58 506
59 506
60 506
61 506
62 506
63 506
64 506
1 455
2 455
3 460
4 462
5 469
6 469
7 465
8 465
9 465
10 468
11 468
12 469
13 470
14 472
15 472
16 473
17 473
18 473
19 473
20 473
21 473
22 473
23 474
24 474
25 474
26 474
27 474
28 474
29 474
30 474
31 474
32 474
33 475
34 475
35 475
36 475
37 475
38 475
39 475
40 475
41 468
42 475
43 475
44 476
45 476
46 476
47 476
48 476
49 476
50 475
51 475
52 477
53 477
54 475
55 475
56 476
57 476
58 476
59 477
60 477
61 477
62 476
63 476
64 475
