1 479
2 480
3 480
4 480
5 480
6 480
7 480
8 480
9 479
10 479
11 479
12 478
13 480
14 480
15 480
16 480
17 480
18 479
19 480
20 479
21 479
22 479
23 480
24 480
25 480
26 481
27 481
28 480
29 480
30 480
31 480
32 481
33 480
34 480
35 480
36 480
37 481
38 480
39 481
40 480
41 480
42 480
43 480
44 480
45 480
46 481
47 480
48 480
49 479
50 479
51 480
52 480
53 480
54 480
55 480
56 480
57 480
58 480
59 480
60 479
61 479
62 479
63 479
64 480
1 594
2 618
3 622
4 624
5 625
6 625
7 625
8 625
9 626
10 626
11 626
12 626
13 622
14 622
15 623
16 623
17 622
18 621
19 621
20 614
21 614
22 617
23 618
24 621
25 621
26 621
27 616
28 615
29 614
30 614
31 613
32 613
33 611
34 611
35 611
36 610
37 610
38 610
39 610
40 608
41 608
42 609
43 609
44 609
45 609
46 608
47 608
48 608
49 608
50 606
51 606
52 608
53 608
54 607
55 607
56 607
57 607
58 607
59 607
60 607
61 608
62 606
63 608
64 607
1 156
2 156
3 170
4 182
5 187
6 191
7 203
8 209
9 211
10 219
11 232
12 238
13 240
14 255
15 259
16 267
17 276
18 286
19 296
20 304
21 312
22 317
23 320
24 322
25 322
26 325
27 326
28 328
29 328
30 330
31 333
32 334
33 334
34 333
35 333
36 338
37 338
38 340
39 342
40 345
41 346
42 346
43 347
44 351
45 352
46 352
47 352
48 353
49 355
50 356
51 357
52 358
53 359
54 359
55 360
56 361
57 362
58 362
59 362
60 362
61 362
62 363
63 363
64 362
