1 477
2 478
3 480
4 481
5 480
6 481
7 475
8 480
9 480
10 482
11 482
12 479
13 479
14 478
15 480
16 480
17 484
18 484
19 481
20 480
21 481
22 481
23 482
24 482
25 483
26 481
27 483
28 476
29 481
30 476
31 467
32 467
33 472
34 480
35 476
36 476
37 476
38 479
39 479
40 475
41 475
42 478
43 478
44 483
45 478
46 482
47 478
48 479
49 478
50 479
51 482
52 482
53 481
54 481
55 483
56 483
57 480
58 480
59 487
60 487
61 479
62 479
63 480
64 482
1 665
2 697
3 698
4 700
5 701
6 702
7 702
8 702
9 701
10 701
11 702
12 702
13 701
14 701
15 701
16 686
17 686
18 701
19 701
20 698
21 697
22 696
23 696
24 696
25 695
26 693
27 693
28 693
29 690
30 690
31 688
32 688
33 687
34 685
35 683
36 681
37 680
38 677
39 677
40 674
41 672
42 670
43 670
44 668
45 665
46 663
47 660
48 658
49 658
50 657
51 656
52 653
53 652
54 652
55 651
56 649
57 649
58 646
59 646
60 646
61 645
62 644
63 643
64 643
1 143
2 143
3 148
4 151
5 151
6 160
7 160
8 195
9 208
10 220
11 228
12 237
13 240
14 246
15 246
16 252
17 262
18 262
19 262
20 267
21 270
22 273
23 275
24 275
25 279
26 283
27 283
28 283
29 283
30 286
31 289
32 293
33 296
34 300
35 303
36 304
37 306
38 306
39 309
40 317
41 319
42 322
43 323
44 326
45 328
46 331
47 332
48 333
49 334
50 335
51 336
52 336
53 338
54 338
55 339
56 342
57 342
58 342
59 343
60 344
61 344
62 344
63 344
64 347
