1 480
2 480
3 480
4 480
5 480
6 479
7 480
8 480
9 480
10 480
11 480
12 480
13 480
14 480
15 480
16 480
17 480
18 480
19 480
20 480
21 480
22 480
23 480
24 480
25 480
26 480
27 480
28 480
29 480
30 480
31 480
32 480
33 480
34 480
35 480
36 480
37 480
38 480
39 480
40 480
41 480
42 480
43 480
44 480
45 480
46 480
47 480
48 480
49 480
50 480
51 480
52 480
53 480
54 480
55 480
56 480
57 480
58 480
59 480
60 480
61 480
62 480
63 480
64 480
1 592
2 625
3 632
4 632
5 631
6 631
7 631
8 626
9 623
10 623
11 623
12 621
13 616
14 614
15 612
16 609
17 606
18 604
19 602
20 600
21 600
22 599
23 598
24 597
25 596
26 596
27 596
28 596
29 596
30 596
31 595
32 595
33 595
34 595
35 595
36 595
37 595
38 594
39 594
40 594
41 594
42 594
43 594
44 594
45 593
46 593
47 593
48 593
49 593
50 593
51 593
52 593
53 593
54 593
55 593
56 594
57 594
58 594
59 594
60 594
61 596
62 595
63 600
64 595
1 202
2 202
3 221
4 240
5 260
6 273
7 288
8 294
9 296
10 301
11 309
12 312
13 312
14 315
15 318
16 320
17 323
18 325
19 327
20 332
21 335
22 335
23 337
24 341
25 342
26 343
27 348
28 351
29 351
30 353
31 355
32 355
33 359
34 361
35 362
36 364
37 367
38 368
39 368
40 370
41 371
42 371
43 373
44 374
45 373
46 374
47 374
48 375
49 375
50 375
51 375
52 376
53 377
54 377
55 377
56 377
57 377
58 376
59 376
60 378
61 382
62 382
63 379
64 378
